message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
292450,กีดขวาง,91,กรุงเทพมหานคร,ต้องการร้องเรียนเพื่อนบ้านสร้างโรงจอดเเละวางสิ่งของกีดขวางในพื้นที่ถนนสาธารณะ,2022-7UM29E,"['100.39420', '13.71277']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/9f5acbce842e727049ee7efb215225581191a13e.jpg,,604/487 ถ. เพชรเกษม แขวง บางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแคเหนือ,กรุงเทพมหานคร,2022-12-12 06:21:49.569337+00:00,{กีดขวาง},inprogress,,0,กำลังดำเนินการ
292448,,12,กรุงเทพมหานคร,ป้ายโฆษณามาติดเกะกะอีกแล้วครับ เสาไฟฟ้าตรงเซเว่นก็มีติดเหมือนกันครับ,2022-MGCCCP,"['100.53902', '13.83322']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a9d112080a19cff1f59187530eacffee9272f2ba.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ec57c437c98806f7822e7d3a33e89fbdc1b0fcf9.jpg,959 ถ. ประชาชื่น แขวง วงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,วงศ์สว่าง,กรุงเทพมหานคร,2022-12-12 06:18:33.432606+00:00,{},finish,5.0,0,เสร็จสิ้น
292446,,5,กรุงเทพมหานคร,เรียกร้องให้เปลี่ยนรถขยะที่มาเก็บในซอย 152 เป็นคันเล็กครับ  ซอยแคบ+ตัน มีปัญหาด้านการจราจรมากๆ,2022-FCBFPK,"['100.69620', '13.78512']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b731f59110a1bf842307e95738555bb50d8ad819.jpg,,7/131 ซอย รามคำแหง 152 แขวง สะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,ราษฎร์พัฒนา,กรุงเทพมหานคร,2022-12-12 06:16:53.052206+00:00,{},inprogress,,0,กำลังดำเนินการ
292445,,12,กรุงเทพมหานคร,"🎤📣🔊มีเศษวัสดุหล่น เศษไม้+เศษกระเบื้อง
📌ตรงซ.นวมินทร์ 58
🛣️ถ.นวมินทร์
🙏👷ขอขอบคุุณ เจ้าหน้าที่
ในการจัดการ ปัญหานี้",2022-M4CYAK,"['100.64922', '13.80040']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a95f726c99ef00bfd68995312534f204e4cb7034.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0a283201aa13c0513a62391324cb1eb261dbf052.jpg,10/900 ถนน นวมินทร์ ระหว่าง 58 ซอย นวมินทร์ 56 แขวง คลองกุ่ม เขต บึงกุ่ม กรุงเทพมหานคร 10240 ประเทศไทย,บึงกุ่ม,คลองกุ่ม,กรุงเทพมหานคร,2022-12-12 06:02:03.684008+00:00,{},inprogress,4.0,0,เสร็จสิ้น
292442,ถนน,6,กรุงเทพมหานคร,พื้นถนนแตก,2022-3CTHPC,"['100.55418', '13.79310']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0e222dcf96780b1c90188621acc9c08dbe2a01f4.jpg,,173/1 อินทามะระ ซอย 11 แขวง สามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,พญาไท,สามเสนใน,กรุงเทพมหานคร,2022-12-12 05:58:03.138434+00:00,{ถนน},report,,0,รอรับเรื่อง
292440,ท่อระบายน้ำ,5,กรุงเทพมหานคร,ร้านอาหารดังกล่าวเทน้ำจากการทำอาหารลงท่อระบายน้ำ ที่เพิ่งสร้างใหม่บริเวณหน้าร้าน,2022-6CZ42G,"['100.57162', '13.77799']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/02a289207a0751732b27f967056edced191f7b1b.jpg,,40 ถนน ประชาสงเคราะห์ แขวง ดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,2022-12-12 05:49:36.425866+00:00,{ท่อระบายน้ำ},report,,0,รอรับเรื่อง
292438,กีดขวาง,6,กรุงเทพมหานคร,จอดรถบนทางเท้า เพื่อการประกอบกิจการ,2022-EW97LQ,"['100.56106', '13.79014']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/077eca768024c458b4e8dda6288b4dbbe5047b5a.jpg,,351 ถนน วิภาวดีรังสิต แขวง สามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,พญาไท,สามเสนใน,กรุงเทพมหานคร,2022-12-12 05:44:11.495868+00:00,{กีดขวาง},inprogress,,0,กำลังดำเนินการ
292437,,18,กรุงเทพมหานคร,มีคนเผากิ่งไม้ริมคลองเป็นประจำ ทำให้เกิดฝุ่นและมลภาวะทางอากาศครับ,2022-CX3AYM,"['100.72232', '13.83891']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/89c59ac4ec4c448508edba19f5e0ed958d71ffea.jpg,,139 ซอย สามวา 25 แขวง บางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,คลองสามวา,บางชัน,กรุงเทพมหานคร,2022-12-12 05:42:32.592020+00:00,{},report,,0,รอรับเรื่อง
292435,"ร้องเรียน,เสียงรบกวน",19,กรุงเทพมหานคร,"บ้านในหมู่บ้าน เป็นบ้านที่รับจัดงานแต่งงานและส่งเสียงรบกวน การพักผ่อน ก่อความลำคาน ปีระยะเวลาปีกว่าทางกระผมได้แจ้งร้องเรียนกับเขตห้วยขวางไปหลายครั้ง ก็ได้เกิดผล, จะติดตามผลการดำเนินการเป็นอย่างไร รบกวนรายงานกลับด้วยคับ",2022-BB3QE7,"['100.59053', '13.78352']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/417711ba3852fa5cbfae76609348d85e8c62b849.jpg,,888/152 AMCO House Pracharajbumpen Road Huay Kwan Bangkok 10320 Thailand แขวง สามเสนนอก เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,2022-12-12 05:31:31.316109+00:00,"{ร้องเรียน,เสียงรบกวน}",inprogress,,0,กำลังดำเนินการ
292431,"ท่อระบายน้ำ,ร้องเรียน",9,กรุงเทพมหานคร,ซอยจรัลสนิทวงค์34 เดือดร้อนมาหลายสิบปี ไม่มีการพัฒนาซอย ไม่มีท่อระบายน้ำ เขตบางกอกน้อยไม่มาดูแล สภาพซอยเสื่อมโทรมมากคะ โปรดให้ความช่วยเหลือด้วย,2022-ETLTHQ,"['100.47777', '13.76766']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a2958db59cb652d2fd29d155069fea0daa3d04f8.jpg,,20/2 จรัญสนิทวงศ์ 34 แขวง อรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,อรุณอมรินทร์,กรุงเทพมหานคร,2022-12-12 05:17:44.203972+00:00,"{ท่อระบายน้ำ,ร้องเรียน}",report,,0,รอรับเรื่อง
292430,จราจร,91,กรุงเทพมหานคร,กระจกโค้งจราจรเห็นไม่ชัด,2022-4PL92Y,"['100.51040', '13.80768']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d343a9acda5b1d2754942017b7dccaf8f75903fd.jpg,,10 ซอย จรัญสนิทวงศ์ 97 แขวง บางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางอ้อ,กรุงเทพมหานคร,2022-12-12 05:16:34.042628+00:00,{จราจร},inprogress,,0,กำลังดำเนินการ
292426,"ความปลอดภัย,กีดขวาง,ร้องเรียน",91,กรุงเทพมหานคร,จอดรถซื้อของเซเว่น กีดขวางการจราจร และทำให้เป็นอันตรายต่อรถที่จะออกจากซอย เพราะมองไม่เห็นรถเวลาออกจากซอย รถถนนใหญ่วิ่งเร็วมาก อยากให้วาดบนพื้นเลยเป็นพื้นที่ห้ามจอด ตอนนี้เดือดร้อนกับคนทั้งซอยครับ แจ้งแก้ปัญหาไปนานแล้วไม่มีการปรับปรุงครับ,2022-72DXEB,"['100.57063', '13.82602']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e09a768b082907c7d0b21eec44231c26c810a956.jpg,,RHGC+C7V ซอย รัชดาภิเษก 44 แขวง จันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จันทรเกษม,กรุงเทพมหานคร,2022-12-12 05:10:34.490014+00:00,"{ความปลอดภัย,กีดขวาง,ร้องเรียน}",inprogress,,0,รอรับเรื่อง
292425,สัตว์จรจัด,12,กรุงเทพมหานคร,บ้านหลังเกือบสุดซอย นับจากซ้ายมือหันหลังให้ปากซอยหลังที่3  ชอบปล่อยหมามา  หมาสีขาว,2022-AN9G7K,"['100.68667', '13.66989']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2834c414d31e65738f3045c2f7d381778ed3b243.jpg,,21 ซอย หมู่บ้านทุ่งเศรษฐี 8 แขวง ดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ดอกไม้,กรุงเทพมหานคร,2022-12-12 05:07:48.622721+00:00,{สัตว์จรจัด},inprogress,,0,กำลังดำเนินการ
292424,ความสะอาด,5,กรุงเทพมหานคร,ขอให้กทม มาเก็บขยะในซอย บาง นา ตราด 48,2022-GXGPWH,"['100.64179', '13.66265']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/683095468f27162961b0345f266535c57d2c668e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e14b4214256a9bf5f41b39bbfa0576672b25a204.jpg,5 26 ซอย บางนา-ตราด 48 แขวง บางนา เขตบางนา กรุงเทพมหานคร 10260 ประเทศไทย,บางนา,บางนาเหนือ,กรุงเทพมหานคร,2022-12-12 05:06:17.878079+00:00,{ความสะอาด},finish,5.0,0,เสร็จสิ้น
292423,,12,กรุงเทพมหานคร,อยากได้ที่จอดจักรยานใต้ bts สนามเป้า ครับ เนื่องจากจำเป็นต้องกลับบ้านดึก เลยจะจอดจักรยานไว้ เพื่อปั่นกลับบ้านเวลากลางคืนครับ,2022-L9TKER,"['100.54219', '13.77327']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/faa18ca4ebffaf92cca6e12ae16950ff3168b3e4.jpg,,BTS สนามเป้า(ทางออก3) แขวง สามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,พญาไท,สามเสนใน,กรุงเทพมหานคร,2022-12-12 05:01:11.438717+00:00,{},report,,0,รอรับเรื่อง
292419,"ถนน,ป้าย,ท่อระบายน้ำ",9,กรุงเทพมหานคร,มีงานก่อสร้างท่อระบายน้ำ และทำการทุบถนนโดยไม่มีการแจ้งประชาสัมพันธ์ให้ชุมชนทราบล่วงหน้า และไม่มีป้ายโครงการว่าจะทำอะไรเลย โผล่มาเอาเครื่องจักรมาเริ่มงานเลย,2022-9B7GF7,"['100.57314', '13.86024']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/de0db75c978a42fa8663d1e0615f65eb54ce42f8.jpg,,16/90 ซอย วิภาวดีรังสิต แขวง ตลาดบางเขน เขต หลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,หลักสี่,ตลาดบางเขน,กรุงเทพมหานคร,2022-12-12 04:41:11.351034+00:00,"{ถนน,ป้าย,ท่อระบายน้ำ}",report,,0,รอรับเรื่อง
292416,"ทางเท้า,สะพาน,แสงสว่าง",12,กรุงเทพมหานคร,ไฟส่องทางเดินชำรุดไม่มีแสงสว่างตั้งแต่หน้าซิตี้โฮมบางอ้อถึงสะพานคลองเตย,2022-6A7XMX,"['100.51166', '13.80444']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1e7227b884fdefe51d4b0a95c05766d5a895ee37.jpg,,597 ซอย จรัญสนิทวงศ์ แขวง บางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางอ้อ,กรุงเทพมหานคร,2022-12-12 04:33:58.855130+00:00,"{ทางเท้า,สะพาน,แสงสว่าง}",inprogress,,0,กำลังดำเนินการ
292415,"ถนน,ความปลอดภัย,แสงสว่าง",12,กรุงเทพมหานคร,ทางข้ามม้าลาย หน้า gateway บางซื่อ ไฟดับ มีโอกาสเป็นอันตรายต่อคนที่เดินข้ามถนน ในเวลากลางคืนได้ครับ,2022-BAYRLZ,"['100.52388', '13.80647']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/17d5c54e46bf9ae59064934282615924ec0110ee.jpg,,105 ถนน ประชาราษฎร์ สาย 2 แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,2022-12-12 04:20:00.451096+00:00,"{ถนน,ความปลอดภัย,แสงสว่าง}",inprogress,,0,กำลังดำเนินการ
,,89,,,,"['100.78420', '13.72246']",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo2.png,https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo_after2.png,,,,,2022-12-12 04:19:49.140475+00:00,{},report,,0,รอรับเรื่อง
292412,,12,กรุงเทพมหานคร,บริเวณนี้เป็นพื้นที่รกร้าง ตอนกลางคืนเป็นแหล่งซ่องสุม แนะนําให้ติดกล้องวจรปิด,2022-HMY2U4,"['100.64637', '13.77727']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/945750e89254d617495ba04b2fe0838489c1efb7.jpg,,QJGW+WJ7 ซอย นวมินทร์ 10 แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,บางกะปิ,คลองจั่น,กรุงเทพมหานคร,2022-12-12 04:12:24.865928+00:00,{},inprogress,,0,รอรับเรื่อง
292411,ถนน,6,กรุงเทพมหานคร,ท่อถนนตันครับ,2022-FEM2BW,"['100.52292', '13.74335']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ed2cb2053ff83a368ad8a3549aa79c60c2de9d65.jpg,,1416 ถนน บรรทัดทอง แขวง รองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,รองเมือง,กรุงเทพมหานคร,2022-12-12 04:10:00.796647+00:00,{ถนน},report,,0,รอรับเรื่อง
292410,"สะพาน,ความปลอดภัย,ท่อระบายน้ำ",91,กรุงเทพมหานคร,จุดกลับรถใต้สะพานวัดราชโกษา ข้างบ้านเด็กพิการ มีการนำแผ่นเหล็กมาว่างปิดช่องท่อไว้  2-3 จุด บริเวรนั้น ดูแล้วอาจทำให้เกิดอุบัติเหตุหรือ ความเสียหายเเก จักรยานยนต์ ได้ รบกวน แก้ไขให้เป็นไปตามรูปแบบมาตรฐานฝาท่อด้วยครับ ไม่ใช่เอามาปิดแบบนี้อันตรายเเกผู้ขับจักรยานยนต์แบบผมมากครับ,2022-NYBHKG,"['100.84423', '13.70196']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e29888c521cb1596047c3df9fb871bab8207d6e2.jpg,,59/1 ถ. หลวงแพ่ง แขวง ขุมทอง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลาดกระบัง,ขุมทอง,กรุงเทพมหานคร,2022-12-12 04:08:45.052098+00:00,"{สะพาน,ความปลอดภัย,ท่อระบายน้ำ}",inprogress,,0,กำลังดำเนินการ
292409,ความสะอาด,5,กรุงเทพมหานคร,"ไม่มีคนมาเก็บขยะหน้าบ้านมา2-3 วันแล้วทำให้ขยะสะสมเยอะมาก
บ้านอื่นรอบๆก็เก็บปกติ ชำระค่าเก็บขยะรายเดือนปกติ",2022-EW8C9N,"['100.50392', '13.72230']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/61c01a484cb2836e2a25e62379889e66cd1b504a.jpg,,279 เจริญนคร14 แขวง คลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,คลองสาน,คลองต้นไทร,กรุงเทพมหานคร,2022-12-12 04:06:27.163394+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
292408,ทางเท้า,6,กรุงเทพมหานคร,ขี่รถบนทางเท้า,2022-BMDXVD,"['100.55664', '13.80733']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/aea0564de41b9e93c3599ecd9a046d19370ac50d.jpg,,1014/2-1 ถ. พหลโยธิน แขวง จอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,กรุงเทพมหานคร,2022-12-12 04:05:24.841465+00:00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
292406,"ถนน,ความสะอาด",5,กรุงเทพมหานคร,ขยะกองเต็มหน้าบ้าน ล้นมาถึงถนนสัญจร,2022-TL23DZ,"['100.40538', '13.69092']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/084ccdc330c718d7beee1b75e3afe8826a210f15.jpg,,10/25 ซอย หมู่บ้านสุขสันต์ 5 แขวง หลักสอง เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,หลักสอง,กรุงเทพมหานคร,2022-12-12 04:01:39.287052+00:00,"{ถนน,ความสะอาด}",inprogress,,0,กำลังดำเนินการ
292405,ทางเท้า,6,กรุงเทพมหานคร,ฟุตบาทเป็นหลุมเป็นบ่อไม่สม่ำเสมอทำให้คนเดินสะดุด,2022-LWP3UW,"['100.51159', '13.80721']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/aef160133fdbeb69cfcc4d5c21f6181c64988aa1.jpg,,3 ถ. จรัญสนิทวงศ์ แขวง บางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางอ้อ,กรุงเทพมหานคร,2022-12-12 04:01:24.443383+00:00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
292404,ความสะอาด,5,กรุงเทพมหานคร,ถังขยะไม่เพียงพอ(เนื่องจากทางเขตมาเก็บอาทิตละ1 ครั้ง แต่บ้านในซอยมี 10 ครัวเรือนทำให้ขยะล้น เกิดกลิ่นเหม็น และแมลงวันค่ะ) รบกวนขอถังแบบแยกขยะ แยกถังแต่ละประเภทขยะด้วยค่ะ,2022-6QAFYR,"['100.58242', '13.92327']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a62050d969318c63470524a56b7768b0ac8c635c.jpg,,79/162 ม.กฤติกา แขวง ดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,2022-12-12 03:57:13.007667+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
292403,,12,กรุงเทพมหานคร,"ร้านอาหารตามคำสั่ง
เวลาผัดอาหารควันฟุ้งมาก โดยเฉพาะกระเพรา
รบกวนแจ้ง ทำปล่องเก็บควันไม่ให้ฟัุงรบกวนด้วยค่ะ",2022-C6ZG36,"['100.52251', '13.78141']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b76488deaea05bcf244edbe53bc6b8f50d9e3fbd.jpg,,135/26 ถ. พระรามที่ ๕ แขวง ถนนนครไชยศรี เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,ถนนนครไชยศรี,กรุงเทพมหานคร,2022-12-12 03:48:26.800030+00:00,{},report,,0,รอรับเรื่อง
292400,ความสะอาด,5,กรุงเทพมหานคร,ล่าสุด เวลานี้ 10.00 น.ขยะล้นอีกแล้วครับ,2022-3X8PLQ,"['100.44062', '13.68792']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/5fd673a8326797c0c62a133ae87e8225877b7fc0.jpg,,94/348 ซอย เอกชัย 46 บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,บางบอน,คลองบางพราน,กรุงเทพมหานคร,2022-12-12 03:38:22.189146+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
292399,ทางเท้า,12,กรุงเทพมหานคร,ขอให้ผู้ว่าราชการจังหวัดกรุงเทพ เร่งรัดดำเนินการจับกลุ่มมิจฉาชีพที่ล้วงกระเป๋าชาวต่างชาติ ซึ่งทำให้ส่งผลกระทบอย่างมากสำหรับการท่องเที่ยวในประเทศไทย และต่างชาติจะไม่เชื่อมั่นที่จะมาท่องเที่ยวไทย หากยังมีตำรวจที่ไม่ดำเนินการอะไร,2022-D97VEY,"['100.56673', '13.75692']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0d12463bd6b04237a57aad173f1ca0b5e29601c5.jpg,,12 Thanon Rama 9 แขวง ห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2022-12-12 03:37:53.614732+00:00,{ทางเท้า},inprogress,,0,รอรับเรื่อง
,,89,,,,"['100.47456', '13.76558']",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo2.png,https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo_after2.png,,,,,2022-12-12 03:33:51.053831+00:00,{},report,,0,รอรับเรื่อง
292396,แสงสว่าง,12,กรุงเทพมหานคร,ไฟฟ้าบริเวณในซอยร้าน yuppie ด้านใน หน้าบ้าน 182/1 ไฟเสีย แล้วเสาไฟฟ้าด้านใน ไม่ค่อยสว่างค่ะ,2022-E9QVCD,"['100.52616', '13.72891']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/46e5c34a55615c32227cc57ae3db795a41adab24.jpg,,54 18-20 ซอย สันติภาพ แขวง สี่พระยา เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,บางรัก,สี่พระยา,กรุงเทพมหานคร,2022-12-12 03:26:56.991070+00:00,{แสงสว่าง},report,,0,รอรับเรื่อง
292394,,33,กรุงเทพมหานคร,เศษวัสดูจากโครงการก่อสร้างคอนโด The Issara Sathorn หล่นเข้าบ้านข้างเคียง ล้ำแนวเขตเข้ามา6เมตร เป็นเศษปูนขนาดประมาณ10cm หล่นจมพื้นดินลึก15cm,2022-CF4QVT,"['100.54082', '13.70939']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a174a638388921d6f24a7864ae8f06b8fdd5ca02.jpg,,23 ถ. จันทน์ แขวง ทุ่งมหาเมฆ เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,สาทร,ทุ่งมหาเมฆ,กรุงเทพมหานคร,2022-12-12 03:24:34.132839+00:00,{},report,,0,รอรับเรื่อง
292392,ต้นไม้,12,กรุงเทพมหานคร,ด้านข้างยังมีที่ต้องเเก้ไขในส่วนที่ไม่มีตัวหนอนใต้ต้นไม้เเละปูนเเตก,2022-3CPCZ9,"['100.49152', '13.75562']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/343f4a4f6e3cc8c8ee07d3e62c580fb4c9e87647.jpg,,2 ซอย หน้าพระธาตุ แขวงพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,พระนคร,พระบรมมหาราชวัง,กรุงเทพมหานคร,2022-12-12 03:22:20.394917+00:00,{ต้นไม้},inprogress,,0,กำลังดำเนินการ
292390,ความสะอาด,91,กรุงเทพมหานคร,"ซากรถ ในซอย สมเด็จพระเจ้าตากสิน 15 ที่ทางเขต ธนบุรี ได้ติดป้าย ตามหาเจ้าของ เกิน 15 วันแล้ว เหตุใดเขตธนบุรี ถึงนิ่งเฉยต่อการปฎิบัติตามข้อกฎหมาย ในการเคลื่อนย้าย ซากรถหากประกาศแล้วไม่มีผู้ใดแสดงตัว

แจ้งเบาะแส “จอดทิ้งซากรถ” รับส่วนแบ่งค่าปรับ 50%

          ตามกฎหมายผู้ใดทิ้ง วาง หรือกองซากยานยนต์บนถนนหรือสถานสาธารณะ ต้องระวางโทษปรับไม่เกิน 5,000 บาท (พ.ร.บ.รักษาความสะอาดและความเป็นระเบียบเรียบร้อยของบ้านเมืองพ.ศ. ๒๕๓๕ มาตรา 18,56)

         ในส่วนของการดำเนินคดีตามกฎหมายนั้น จะมีการสืบหาเจ้าของซากรถยนต์ก่อน โดยจะทำการติดประกาศ 15 วัน หากไม่พบเจ้าของ กทม. จะเคลื่อนย้ายไปเก็บรักษาไว้ในที่ที่สำนักงานเขตนั้น ๆ และหากมีเจ้าของมาติดต่อในอนาคตจะดำเนินการเปรียบเทียบปรับ แต่ถ้าไม่มีเจ้าของมาติดต่อ กทม. จะจัดเก็บซากรถยนต์ไว้ประมาณ 6 เดือน หลังจากนั้นเป็นอำนาจหน้าที่ของผู้อำนวยการเขตในการขายทอดตลาดซากรถยนต์ต่อไป

          ข้อสำคัญเงื่อนไขการรับเงินรางวัลนำจับ ต้องมีการเปรียบเทียบปรับผู้กระทำผิดให้เสร็จสิ้นเสียก่อน ผู้แจ้งเบาะแสจึงจะได้รับเงินรางวัลนำจับจำนวนครึ่งหนึ่ง หรือ 50 เปอร์เซ็นต์ของเงินค่าปรับนั้น ๆ

          สำหรับผู้ที่ต้องการแจ้งเบาะแสการจอดทิ้งซากรถยนต์ในพื้นที่สาธารณะ สามารถแจ้งได้หลายช่องทาง ตั้งแต่สายด่วนเทศกิจ โทร. 0 2465 6644, เว็บไซต์ www.bangkok.go.th/reward, Line : @ebn6703w, E-mail : citylaw_bma@hotmail.com หรือทางไปรษณีย์ถึง สำนักเทศกิจ เลขที่ 1 ถ.เทศบาลสาย 1 แขวงวัดกัลยาณ์ เขตธนบุรี กทม. 10600 และแจ้งโดยตรงที่ฝ่ายเทศกิจ 50 สำนักงานเขต (เฉพาะในกทม.)",2022-MAUPK4,"['100.49048', '13.71513']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b7f479928a067697d9e2f1905f485fedfea185e5.jpg,,15 สมเด็จพระเจ้าตากสิน 15 แขวง สำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,ธนบุรี,สำเหร่,กรุงเทพมหานคร,2022-12-12 03:20:40.584733+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
292389,ต้นไม้,12,กรุงเทพมหานคร,ใต้โคนต้นไม้ปกติจะมีตัวหนอนวางไว้อย่างดี เเต่ตอนนี้ใต้โคนต้นไม้ส่วนใหญ่จะมีตัวหนอนที่ทรุดหรือหายไป จึงอยากให้มีการจัดทําตัวหนอนมาเรียงบริเวณตามต้นไม้บริเวณนั้นหลายต้นให้ดี,2022-HYAHBW,"['100.55199', '13.79996']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/4089dd8b658c6fe2ff532d281e986a83a8127527.jpg,,QHX2+XQP แขวง จตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,กรุงเทพมหานคร,2022-12-12 03:20:06.355201+00:00,{ต้นไม้},inprogress,,0,กำลังดำเนินการ
292387,"ความสะอาด,คลอง",12,กรุงเทพมหานคร,ขยะและหญ้าในคูคลอง,2022-BAAZ7X,"['100.56114', '13.80101']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/03fae9a90830bf8f3f5536d6707506eeb2bac832.jpg,,99 99 ถนน วิภาวดีรังสิต แขวง จอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จอมพล,กรุงเทพมหานคร,2022-12-12 03:18:07.920772+00:00,"{ความสะอาด,คลอง}",inprogress,,0,รอรับเรื่อง
